product_id,reordered_0,reordered_1,frequency,ordered_first,ordered_last,clusters_5,clusters_8,aisle_id,department_id,department,aisle
18999,177,95.0,272.0,11.0,6.0,2,1,114,17,household,cleaning products
19000,20,5.0,25.0,2.0,0.0,3,5,15,12,meat seafood,packaged seafood
19001,5,0.0,5.0,1.0,0.0,4,7,22,11,personal care,hair care
19002,143,272.0,415.0,21.0,14.0,2,1,70,11,personal care,digestion
19003,4021,3041.0,7062.0,391.0,340.0,2,4,83,4,produce,fresh vegetables
19004,8,8.0,16.0,2.0,0.0,3,5,98,7,beverages,juice nectars
19005,1640,501.0,2141.0,186.0,94.0,2,4,17,13,pantry,baking ingredients
19006,3061,5362.0,8423.0,412.0,343.0,2,4,107,19,snacks,chips pretzels
19007,265,156.0,421.0,61.0,11.0,2,1,38,1,frozen,frozen meals
19008,213,413.0,626.0,29.0,24.0,2,1,84,16,dairy eggs,milk
19009,5,1.0,6.0,2.0,0.0,3,5,22,11,personal care,hair care
19010,19,8.0,27.0,0.0,1.0,1,6,52,1,frozen,frozen breakfast
19011,44,15.0,59.0,2.0,1.0,0,2,72,13,pantry,condiments
19012,49,24.0,73.0,2.0,6.0,0,2,38,1,frozen,frozen meals
19013,13,14.0,27.0,2.0,1.0,0,2,53,16,dairy eggs,cream
19014,26,20.0,46.0,2.0,4.0,0,2,117,19,snacks,nuts seeds dried fruit
19015,16,5.0,21.0,1.0,1.0,0,2,105,13,pantry,doughs gelatins bake mixes
19016,38,14.0,52.0,3.0,4.0,0,2,112,3,bakery,bread
19017,107,88.0,195.0,14.0,8.0,0,1,107,19,snacks,chips pretzels
19018,22,11.0,33.0,2.0,1.0,0,2,126,11,personal care,feminine care
19019,5312,8767.0,14079.0,977.0,508.0,2,4,96,20,deli,lunch meat
19020,127,79.0,206.0,22.0,8.0,0,1,69,15,canned goods,soup broth bouillon
19021,11,0.0,11.0,1.0,0.0,4,7,29,13,pantry,honeys syrups nectars
19022,181,347.0,528.0,24.0,12.0,2,1,31,7,beverages,refrigerated
19023,10,5.0,15.0,3.0,2.0,0,2,5,13,pantry,marinades meat preparation
19024,58,52.0,110.0,5.0,5.0,0,1,9,9,dry goods pasta,pasta sauce
19025,603,332.0,935.0,37.0,39.0,2,4,89,13,pantry,salad dressing toppings
19026,5,17.0,22.0,1.0,2.0,0,2,107,19,snacks,chips pretzels
19027,11,2.0,13.0,0.0,4.0,1,6,85,17,household,food storage
19028,115,50.0,165.0,11.0,10.0,0,1,126,11,personal care,feminine care
19029,44,81.0,125.0,8.0,5.0,0,1,31,7,beverages,refrigerated
19030,39,124.0,163.0,8.0,2.0,0,1,115,7,beverages,water seltzer sparkling water
19031,95,17.0,112.0,15.0,4.0,0,1,33,6,international,kosher foods
19032,30,14.0,44.0,2.0,3.0,0,2,37,1,frozen,ice cream ice
19033,159,7.0,166.0,13.0,13.0,0,1,11,11,personal care,cold flu allergy
19034,99,83.0,182.0,11.0,10.0,0,1,107,19,snacks,chips pretzels
19035,20,19.0,39.0,2.0,4.0,0,2,131,9,dry goods pasta,dry pasta
19036,62,64.0,126.0,7.0,3.0,0,1,57,14,breakfast,granola
19037,390,153.0,543.0,44.0,24.0,2,1,81,15,canned goods,canned jarred vegetables
19038,12,4.0,16.0,1.0,1.0,0,2,20,11,personal care,oral hygiene
19039,106,106.0,212.0,8.0,14.0,0,1,117,19,snacks,nuts seeds dried fruit
19040,11,0.0,11.0,1.0,1.0,4,7,61,19,snacks,cookies cakes
19041,191,157.0,348.0,30.0,18.0,2,1,66,6,international,asian foods
19042,8,5.0,13.0,3.0,0.0,3,5,89,13,pantry,salad dressing toppings
19043,17,7.0,24.0,6.0,0.0,3,5,74,17,household,dish detergents
19044,49,29.0,78.0,6.0,3.0,0,2,92,18,babies,baby food formula
19045,17,4.0,21.0,1.0,1.0,0,2,127,11,personal care,body lotions soap
19046,1180,1823.0,3003.0,139.0,102.0,2,4,92,18,babies,baby food formula
19047,40,23.0,63.0,3.0,4.0,0,2,92,18,babies,baby food formula
19048,10959,9603.0,20562.0,1181.0,715.0,2,4,83,4,produce,fresh vegetables
19049,2496,3984.0,6480.0,278.0,221.0,2,4,123,4,produce,packaged vegetables fruits
19050,32,114.0,146.0,5.0,2.0,0,1,39,12,meat seafood,seafood counter
19051,2248,1852.0,4100.0,303.0,208.0,2,4,107,19,snacks,chips pretzels
19052,12,3.0,15.0,2.0,0.0,3,5,106,12,meat seafood,hot dogs bacon sausage
19053,274,249.0,523.0,40.0,23.0,2,1,123,4,produce,packaged vegetables fruits
19054,97,169.0,266.0,12.0,3.0,0,1,107,19,snacks,chips pretzels
19055,45,54.0,99.0,7.0,3.0,0,2,123,4,produce,packaged vegetables fruits
19056,18,5.0,23.0,1.0,3.0,0,2,100,21,missing,missing
19057,18567,59489.0,78056.0,3497.0,2891.0,2,4,24,4,produce,fresh fruits
19058,10,3.0,13.0,2.0,2.0,0,2,92,18,babies,baby food formula
19059,73,36.0,109.0,18.0,1.0,0,1,83,4,produce,fresh vegetables
19060,5,1.0,6.0,0.0,0.0,1,0,100,21,missing,missing
19061,221,141.0,362.0,30.0,12.0,2,1,83,4,produce,fresh vegetables
19062,74,56.0,130.0,10.0,7.0,0,1,69,15,canned goods,soup broth bouillon
19063,50,24.0,74.0,9.0,4.0,0,2,83,4,produce,fresh vegetables
19064,9,16.0,25.0,1.0,2.0,0,2,33,6,international,kosher foods
19065,103,188.0,291.0,20.0,16.0,2,1,51,13,pantry,preserved dips spreads
19066,24,1.0,25.0,1.0,2.0,0,2,68,10,bulk,bulk grains rice dried goods
19067,27,28.0,55.0,2.0,1.0,0,2,45,19,snacks,candy chocolate
19068,2524,3532.0,6056.0,355.0,321.0,2,4,35,12,meat seafood,poultry counter
19069,93,128.0,221.0,18.0,14.0,0,1,37,1,frozen,ice cream ice
19070,117,29.0,146.0,13.0,6.0,0,1,114,17,household,cleaning products
19071,15,13.0,28.0,1.0,1.0,0,2,78,19,snacks,crackers
19072,76,46.0,122.0,23.0,5.0,0,1,120,16,dairy eggs,yogurt
19073,53,122.0,175.0,8.0,6.0,0,1,37,1,frozen,ice cream ice
19074,61,92.0,153.0,13.0,6.0,0,1,9,9,dry goods pasta,pasta sauce
19075,8,7.0,15.0,1.0,0.0,3,5,100,21,missing,missing
19076,1242,944.0,2186.0,173.0,105.0,2,4,69,15,canned goods,soup broth bouillon
19077,4,1.0,5.0,0.0,0.0,1,0,21,16,dairy eggs,packaged cheese
19078,203,320.0,523.0,29.0,34.0,2,1,115,7,beverages,water seltzer sparkling water
19079,7,1.0,8.0,2.0,0.0,3,5,78,19,snacks,crackers
19080,375,386.0,761.0,55.0,38.0,2,4,12,9,dry goods pasta,fresh pasta
19081,32,23.0,55.0,4.0,1.0,0,2,4,9,dry goods pasta,instant foods
19082,15,8.0,23.0,2.0,0.0,3,5,123,4,produce,packaged vegetables fruits
19083,4,0.0,4.0,1.0,0.0,4,7,47,11,personal care,vitamins supplements
19084,402,335.0,737.0,52.0,47.0,2,4,24,4,produce,fresh fruits
19085,21,1.0,22.0,2.0,0.0,3,5,103,19,snacks,ice cream toppings
19086,544,487.0,1031.0,64.0,70.0,2,4,24,4,produce,fresh fruits
19087,727,407.0,1134.0,77.0,45.0,2,4,20,11,personal care,oral hygiene
19088,44,38.0,82.0,14.0,7.0,0,2,106,12,meat seafood,hot dogs bacon sausage
19089,65,34.0,99.0,3.0,16.0,0,1,100,21,missing,missing
19090,11,2.0,13.0,0.0,1.0,1,6,106,12,meat seafood,hot dogs bacon sausage
19091,4,8.0,12.0,1.0,1.0,0,2,78,19,snacks,crackers
19092,18,2.0,20.0,0.0,0.0,1,0,100,21,missing,missing
19093,37,58.0,95.0,2.0,5.0,0,2,117,19,snacks,nuts seeds dried fruit
19094,76,76.0,152.0,4.0,7.0,0,1,12,9,dry goods pasta,fresh pasta
19095,125,113.0,238.0,9.0,16.0,2,1,4,9,dry goods pasta,instant foods
19096,15,5.0,20.0,2.0,2.0,0,2,41,8,pets,cat food care
19097,541,931.0,1472.0,109.0,58.0,2,4,120,16,dairy eggs,yogurt
19098,8,4.0,12.0,1.0,2.0,0,2,104,13,pantry,spices seasonings
19099,8,0.0,8.0,0.0,0.0,4,3,4,9,dry goods pasta,instant foods
19100,6,12.0,18.0,0.0,0.0,1,0,26,7,beverages,coffee
19101,295,253.0,548.0,23.0,31.0,2,1,1,20,deli,prepared soups salads
19102,161,185.0,346.0,26.0,17.0,2,1,95,15,canned goods,canned meat seafood
19103,7,0.0,7.0,1.0,0.0,4,7,6,2,other,other
19104,136,49.0,185.0,11.0,9.0,0,1,47,11,personal care,vitamins supplements
19105,24,56.0,80.0,7.0,1.0,0,2,64,7,beverages,energy sports drinks
19106,335,254.0,589.0,58.0,23.0,2,1,24,4,produce,fresh fruits
19107,2,4.0,6.0,0.0,0.0,1,0,26,7,beverages,coffee
19108,42,8.0,50.0,9.0,1.0,0,2,73,11,personal care,facial care
19109,14,5.0,19.0,1.0,1.0,0,2,6,2,other,other
19110,82,33.0,115.0,10.0,5.0,0,1,42,1,frozen,frozen vegan vegetarian
19111,84,108.0,192.0,12.0,13.0,0,1,40,8,pets,dog food care
19112,52,58.0,110.0,2.0,6.0,0,1,31,7,beverages,refrigerated
19113,8,2.0,10.0,1.0,1.0,0,2,10,17,household,kitchen supplies
19114,9,5.0,14.0,3.0,0.0,3,5,28,5,alcohol,red wines
19115,475,915.0,1390.0,84.0,31.0,2,4,3,19,snacks,energy granola bars
19116,132,102.0,234.0,12.0,4.0,0,1,23,19,snacks,popcorn jerky
19117,4,5.0,9.0,2.0,2.0,0,2,100,21,missing,missing
19118,36,16.0,52.0,3.0,2.0,0,2,111,17,household,plates bowls cups flatware
19119,4,2.0,6.0,0.0,0.0,1,0,19,13,pantry,oils vinegars
19120,6,1.0,7.0,1.0,0.0,3,5,80,11,personal care,deodorants
19121,9,3.0,12.0,1.0,1.0,0,2,37,1,frozen,ice cream ice
19122,21,21.0,42.0,3.0,0.0,3,5,61,19,snacks,cookies cakes
19123,30,5.0,35.0,4.0,1.0,0,2,61,19,snacks,cookies cakes
19124,27,8.0,35.0,7.0,1.0,0,2,116,1,frozen,frozen produce
19125,2450,3190.0,5640.0,360.0,259.0,2,4,77,7,beverages,soft drinks
19126,26,24.0,50.0,5.0,4.0,0,2,38,1,frozen,frozen meals
19127,26,22.0,48.0,2.0,3.0,0,2,89,13,pantry,salad dressing toppings
19128,148,316.0,464.0,31.0,14.0,2,1,42,1,frozen,frozen vegan vegetarian
19129,57,19.0,76.0,7.0,6.0,0,2,66,6,international,asian foods
19130,97,40.0,137.0,5.0,6.0,0,1,11,11,personal care,cold flu allergy
19131,5,3.0,8.0,1.0,0.0,3,5,19,13,pantry,oils vinegars
19132,92,103.0,195.0,14.0,5.0,0,1,48,14,breakfast,breakfast bars pastries
19133,4,0.0,4.0,0.0,1.0,4,3,117,19,snacks,nuts seeds dried fruit
19134,303,418.0,721.0,38.0,38.0,2,1,48,14,breakfast,breakfast bars pastries
19135,128,139.0,267.0,12.0,14.0,2,1,96,20,deli,lunch meat
19136,61,47.0,108.0,5.0,4.0,0,1,20,11,personal care,oral hygiene
19137,39,36.0,75.0,8.0,7.0,0,2,66,6,international,asian foods
19138,196,139.0,335.0,24.0,23.0,2,1,54,17,household,paper goods
19139,7,2.0,9.0,0.0,3.0,1,6,23,19,snacks,popcorn jerky
19140,50,22.0,72.0,5.0,6.0,0,2,75,17,household,laundry
19141,12,6.0,18.0,3.0,0.0,3,5,41,8,pets,cat food care
19142,4,3.0,7.0,1.0,0.0,3,5,40,8,pets,dog food care
19143,30,15.0,45.0,5.0,3.0,0,2,69,15,canned goods,soup broth bouillon
19144,14,2.0,16.0,1.0,2.0,0,2,98,7,beverages,juice nectars
19145,784,1137.0,1921.0,90.0,135.0,2,4,84,16,dairy eggs,milk
19146,245,159.0,404.0,33.0,13.0,2,1,59,15,canned goods,canned meals beans
19147,12,7.0,19.0,2.0,0.0,3,5,57,14,breakfast,granola
19148,15,6.0,21.0,2.0,1.0,0,2,50,19,snacks,fruit vegetable snacks
19149,156,92.0,248.0,18.0,10.0,2,1,20,11,personal care,oral hygiene
19150,5,3.0,8.0,1.0,0.0,3,5,98,7,beverages,juice nectars
19151,711,416.0,1127.0,86.0,47.0,2,4,105,13,pantry,doughs gelatins bake mixes
19152,3,1.0,4.0,0.0,0.0,1,0,40,8,pets,dog food care
19153,5,0.0,5.0,1.0,1.0,4,7,100,21,missing,missing
19154,1429,1538.0,2967.0,196.0,105.0,2,4,37,1,frozen,ice cream ice
19155,660,889.0,1549.0,116.0,61.0,2,4,84,16,dairy eggs,milk
19156,2130,5283.0,7413.0,447.0,243.0,2,4,120,16,dairy eggs,yogurt
19157,34,25.0,59.0,2.0,4.0,0,2,47,11,personal care,vitamins supplements
19158,54,29.0,83.0,8.0,3.0,0,2,38,1,frozen,frozen meals
19159,5,3.0,8.0,1.0,2.0,0,2,6,2,other,other
19160,131,54.0,185.0,10.0,11.0,0,1,10,17,household,kitchen supplies
19161,161,337.0,498.0,22.0,20.0,2,1,120,16,dairy eggs,yogurt
19162,366,116.0,482.0,41.0,17.0,2,1,72,13,pantry,condiments
19163,21,1.0,22.0,2.0,2.0,0,2,21,16,dairy eggs,packaged cheese
19164,32,72.0,104.0,3.0,0.0,3,5,111,17,household,plates bowls cups flatware
19165,141,240.0,381.0,29.0,10.0,2,1,86,16,dairy eggs,eggs
19166,10,4.0,14.0,3.0,1.0,0,2,90,7,beverages,cocoa drink mixes
19167,304,52.0,356.0,19.0,12.0,2,1,123,4,produce,packaged vegetables fruits
19168,145,109.0,254.0,16.0,4.0,2,1,45,19,snacks,candy chocolate
19169,80,77.0,157.0,4.0,8.0,0,1,45,19,snacks,candy chocolate
19170,15,2.0,17.0,3.0,0.0,3,5,21,16,dairy eggs,packaged cheese
19171,501,1360.0,1861.0,106.0,87.0,2,4,84,16,dairy eggs,milk
19172,19,10.0,29.0,5.0,0.0,3,5,67,20,deli,fresh dips tapenades
19173,3982,6852.0,10834.0,768.0,444.0,2,4,98,7,beverages,juice nectars
19174,969,1014.0,1983.0,135.0,84.0,2,4,38,1,frozen,frozen meals
19175,11,8.0,19.0,1.0,0.0,3,5,94,7,beverages,tea
19176,108,242.0,350.0,13.0,14.0,2,1,61,19,snacks,cookies cakes
19177,18,18.0,36.0,0.0,3.0,1,6,100,21,missing,missing
19178,510,485.0,995.0,103.0,39.0,2,4,106,12,meat seafood,hot dogs bacon sausage
19179,13,6.0,19.0,1.0,1.0,0,2,70,11,personal care,digestion
19180,706,1592.0,2298.0,134.0,101.0,2,4,107,19,snacks,chips pretzels
19181,13,23.0,36.0,3.0,0.0,3,5,61,19,snacks,cookies cakes
19182,419,736.0,1155.0,60.0,49.0,2,4,65,11,personal care,protein meal replacements
19183,68,94.0,162.0,22.0,4.0,0,1,123,4,produce,packaged vegetables fruits
19184,15,25.0,40.0,2.0,2.0,0,2,48,14,breakfast,breakfast bars pastries
19185,112,33.0,145.0,11.0,7.0,0,1,22,11,personal care,hair care
19186,103,19.0,122.0,12.0,5.0,0,1,114,17,household,cleaning products
19187,6,4.0,10.0,1.0,1.0,0,2,4,9,dry goods pasta,instant foods
19188,8,6.0,14.0,2.0,0.0,3,5,107,19,snacks,chips pretzels
19189,145,193.0,338.0,11.0,8.0,2,1,94,7,beverages,tea
19190,306,252.0,558.0,25.0,22.0,2,1,126,11,personal care,feminine care
19191,96,134.0,230.0,17.0,13.0,0,1,65,11,personal care,protein meal replacements
19192,29,15.0,44.0,3.0,1.0,0,2,4,9,dry goods pasta,instant foods
19193,88,99.0,187.0,11.0,6.0,0,1,67,20,deli,fresh dips tapenades
19194,10,0.0,10.0,4.0,0.0,4,7,6,2,other,other
19195,10,6.0,16.0,1.0,0.0,3,5,78,19,snacks,crackers
19196,14,2.0,16.0,2.0,0.0,3,5,121,14,breakfast,cereal
19197,2,2.0,4.0,0.0,0.0,1,0,50,19,snacks,fruit vegetable snacks
19198,7,16.0,23.0,1.0,1.0,0,2,100,21,missing,missing
19199,94,49.0,143.0,12.0,6.0,0,1,65,11,personal care,protein meal replacements
19200,90,114.0,204.0,11.0,2.0,0,1,45,19,snacks,candy chocolate
19201,37,14.0,51.0,3.0,4.0,0,2,45,19,snacks,candy chocolate
19202,596,538.0,1134.0,63.0,51.0,2,4,54,17,household,paper goods
19203,11,9.0,20.0,2.0,0.0,3,5,8,3,bakery,bakery desserts
19204,759,1384.0,2143.0,109.0,74.0,2,4,121,14,breakfast,cereal
19205,6,9.0,15.0,2.0,1.0,0,2,51,13,pantry,preserved dips spreads
19206,56,20.0,76.0,4.0,6.0,0,2,72,13,pantry,condiments
19207,46,65.0,111.0,7.0,4.0,0,1,31,7,beverages,refrigerated
19208,663,1667.0,2330.0,168.0,72.0,2,4,112,3,bakery,bread
19209,197,413.0,610.0,55.0,31.0,2,1,93,3,bakery,breakfast bakery
19210,6,0.0,6.0,0.0,1.0,4,3,11,11,personal care,cold flu allergy
19211,11,2.0,13.0,0.0,0.0,1,0,55,11,personal care,shave needs
19212,40,15.0,55.0,3.0,2.0,0,2,45,19,snacks,candy chocolate
19213,696,876.0,1572.0,127.0,82.0,2,4,38,1,frozen,frozen meals
19214,8,2.0,10.0,0.0,2.0,1,6,106,12,meat seafood,hot dogs bacon sausage
19215,6,0.0,6.0,0.0,0.0,4,3,102,18,babies,baby bath body care
19216,3,1.0,4.0,1.0,1.0,0,2,95,15,canned goods,canned meat seafood
19217,19,11.0,30.0,2.0,3.0,0,2,11,11,personal care,cold flu allergy
19218,115,129.0,244.0,15.0,19.0,2,1,94,7,beverages,tea
19219,108,75.0,183.0,8.0,6.0,0,1,54,17,household,paper goods
19220,387,505.0,892.0,71.0,37.0,2,4,31,7,beverages,refrigerated
19221,11,7.0,18.0,1.0,1.0,0,2,36,16,dairy eggs,butter
19222,18,8.0,26.0,2.0,1.0,0,2,69,15,canned goods,soup broth bouillon
19223,9,0.0,9.0,1.0,0.0,4,7,133,11,personal care,muscles joints pain relief
19224,42,8.0,50.0,4.0,2.0,0,2,110,13,pantry,pickled goods olives
19225,4,2.0,6.0,0.0,0.0,1,0,62,5,alcohol,white wines
19226,25,12.0,37.0,6.0,1.0,0,2,77,7,beverages,soft drinks
19227,11,4.0,15.0,1.0,0.0,3,5,81,15,canned goods,canned jarred vegetables
19228,136,207.0,343.0,26.0,14.0,2,1,48,14,breakfast,breakfast bars pastries
19229,10,17.0,27.0,4.0,2.0,0,2,100,21,missing,missing
19230,17,11.0,28.0,1.0,1.0,0,2,20,11,personal care,oral hygiene
19231,341,44.0,385.0,15.0,5.0,2,1,83,4,produce,fresh vegetables
19232,5,4.0,9.0,2.0,2.0,0,2,26,7,beverages,coffee
19233,22,18.0,40.0,5.0,1.0,0,2,13,20,deli,prepared meals
19234,5,1.0,6.0,0.0,1.0,1,6,37,1,frozen,ice cream ice
19235,17,12.0,29.0,2.0,2.0,0,2,41,8,pets,cat food care
19236,15,10.0,25.0,2.0,1.0,0,2,56,18,babies,diapers wipes
19237,14,6.0,20.0,2.0,2.0,0,2,2,16,dairy eggs,specialty cheeses
19238,12,10.0,22.0,0.0,2.0,1,6,117,19,snacks,nuts seeds dried fruit
19239,83,326.0,409.0,12.0,5.0,2,1,94,7,beverages,tea
19240,1852,2083.0,3935.0,210.0,118.0,2,4,107,19,snacks,chips pretzels
19241,26,8.0,34.0,6.0,0.0,3,5,119,1,frozen,frozen dessert
19242,12,1.0,13.0,3.0,0.0,3,5,75,17,household,laundry
19243,7,2.0,9.0,2.0,0.0,3,5,45,19,snacks,candy chocolate
19244,328,331.0,659.0,30.0,20.0,2,1,120,16,dairy eggs,yogurt
19245,25,6.0,31.0,1.0,2.0,0,2,37,1,frozen,ice cream ice
19246,67,146.0,213.0,8.0,4.0,0,1,98,7,beverages,juice nectars
19247,4,1.0,5.0,0.0,1.0,1,6,127,11,personal care,body lotions soap
19248,490,837.0,1327.0,56.0,32.0,2,4,92,18,babies,baby food formula
19249,31,12.0,43.0,6.0,1.0,0,2,80,11,personal care,deodorants
19250,486,510.0,996.0,40.0,30.0,2,4,88,13,pantry,spreads
19251,132,238.0,370.0,27.0,8.0,2,1,78,19,snacks,crackers
19252,91,25.0,116.0,12.0,8.0,0,1,127,11,personal care,body lotions soap
19253,16,10.0,26.0,2.0,1.0,0,2,5,13,pantry,marinades meat preparation
19254,89,140.0,229.0,17.0,13.0,0,1,41,8,pets,cat food care
19255,5,4.0,9.0,2.0,0.0,3,5,120,16,dairy eggs,yogurt
19256,120,174.0,294.0,15.0,12.0,2,1,37,1,frozen,ice cream ice
19257,68,25.0,93.0,5.0,6.0,0,1,30,6,international,latino foods
19258,93,113.0,206.0,17.0,15.0,0,1,38,1,frozen,frozen meals
19259,1,0.0,1.0,0.0,0.0,4,3,9,9,dry goods pasta,pasta sauce
19260,162,113.0,275.0,18.0,8.0,2,1,43,3,bakery,buns rolls
19261,929,2497.0,3426.0,163.0,117.0,2,4,112,3,bakery,bread
19262,6,4.0,10.0,0.0,0.0,1,0,47,11,personal care,vitamins supplements
19263,50,50.0,100.0,6.0,8.0,0,1,98,7,beverages,juice nectars
19264,24,10.0,34.0,7.0,2.0,0,2,121,14,breakfast,cereal
19265,101,122.0,223.0,14.0,7.0,0,1,26,7,beverages,coffee
19266,24,22.0,46.0,2.0,1.0,0,2,112,3,bakery,bread
19267,7,0.0,7.0,1.0,1.0,4,7,22,11,personal care,hair care
19268,259,253.0,512.0,35.0,10.0,2,1,1,20,deli,prepared soups salads
19269,6,3.0,9.0,1.0,0.0,3,5,127,11,personal care,body lotions soap
19270,6,2.0,8.0,1.0,0.0,3,5,3,19,snacks,energy granola bars
19271,12,4.0,16.0,3.0,2.0,0,2,64,7,beverages,energy sports drinks
19272,1027,1590.0,2617.0,146.0,119.0,2,4,121,14,breakfast,cereal
19273,6,0.0,6.0,0.0,1.0,4,3,4,9,dry goods pasta,instant foods
19274,85,11.0,96.0,6.0,2.0,0,1,17,13,pantry,baking ingredients
19275,41,51.0,92.0,5.0,4.0,0,2,41,8,pets,cat food care
19276,48,2.0,50.0,3.0,1.0,0,2,104,13,pantry,spices seasonings
19277,22,20.0,42.0,5.0,1.0,0,2,120,16,dairy eggs,yogurt
19278,5,2.0,7.0,0.0,0.0,1,0,85,17,household,food storage
19279,10,6.0,16.0,1.0,0.0,3,5,31,7,beverages,refrigerated
19280,216,18.0,234.0,18.0,6.0,2,1,66,6,international,asian foods
19281,4,0.0,4.0,1.0,0.0,4,7,101,17,household,air fresheners candles
19282,213,76.0,289.0,28.0,12.0,2,1,83,4,produce,fresh vegetables
19283,220,169.0,389.0,32.0,22.0,2,1,123,4,produce,packaged vegetables fruits
19284,22,8.0,30.0,6.0,2.0,0,2,107,19,snacks,chips pretzels
19285,6,18.0,24.0,0.0,1.0,1,6,121,14,breakfast,cereal
19286,142,18.0,160.0,16.0,26.0,0,1,85,17,household,food storage
19287,14,11.0,25.0,1.0,0.0,3,5,88,13,pantry,spreads
19288,11,0.0,11.0,1.0,0.0,4,7,56,18,babies,diapers wipes
19289,33,51.0,84.0,7.0,1.0,0,2,124,5,alcohol,spirits
19290,84,153.0,237.0,16.0,13.0,0,1,120,16,dairy eggs,yogurt
19291,100,73.0,173.0,11.0,6.0,0,1,90,7,beverages,cocoa drink mixes
19292,36,36.0,72.0,5.0,6.0,0,2,61,19,snacks,cookies cakes
19293,8,3.0,11.0,0.0,1.0,1,6,40,8,pets,dog food care
19294,179,117.0,296.0,16.0,19.0,2,1,45,19,snacks,candy chocolate
19295,44,22.0,66.0,6.0,3.0,0,2,37,1,frozen,ice cream ice
19296,427,44.0,471.0,41.0,19.0,2,1,104,13,pantry,spices seasonings
19297,19,7.0,26.0,2.0,1.0,0,2,25,11,personal care,soap
19298,64,85.0,149.0,10.0,6.0,0,1,52,1,frozen,frozen breakfast
19299,7,0.0,7.0,0.0,1.0,4,3,63,9,dry goods pasta,grains rice dried goods
19300,8,3.0,11.0,0.0,0.0,1,0,100,21,missing,missing
19301,21,19.0,40.0,3.0,4.0,0,2,120,16,dairy eggs,yogurt
19302,14,15.0,29.0,1.0,1.0,0,2,45,19,snacks,candy chocolate
19303,71,11.0,82.0,6.0,5.0,0,2,80,11,personal care,deodorants
19304,63,94.0,157.0,8.0,2.0,0,1,93,3,bakery,breakfast bakery
19305,239,257.0,496.0,32.0,19.0,2,1,26,7,beverages,coffee
19306,25,25.0,50.0,3.0,1.0,0,2,77,7,beverages,soft drinks
19307,68,27.0,95.0,8.0,3.0,0,1,30,6,international,latino foods
19308,23,0.0,23.0,1.0,0.0,4,7,104,13,pantry,spices seasonings
19309,321,385.0,706.0,54.0,28.0,2,4,57,14,breakfast,granola
19310,113,81.0,194.0,10.0,5.0,0,1,129,1,frozen,frozen appetizers sides
19311,825,1783.0,2608.0,88.0,145.0,2,4,128,3,bakery,tortillas flat bread
19312,19,21.0,40.0,0.0,1.0,1,6,75,17,household,laundry
19313,172,84.0,256.0,29.0,8.0,2,1,78,19,snacks,crackers
19314,21,26.0,47.0,5.0,2.0,0,2,3,19,snacks,energy granola bars
19315,17,17.0,34.0,1.0,1.0,0,2,125,19,snacks,trail mix snack mix
19316,30,17.0,47.0,0.0,0.0,1,0,22,11,personal care,hair care
19317,26,3.0,29.0,2.0,2.0,0,2,79,1,frozen,frozen pizza
19318,44,139.0,183.0,5.0,8.0,0,1,17,13,pantry,baking ingredients
19319,10,2.0,12.0,0.0,1.0,1,6,95,15,canned goods,canned meat seafood
19320,28,29.0,57.0,5.0,2.0,0,2,31,7,beverages,refrigerated
19321,30,2.0,32.0,3.0,2.0,0,2,19,13,pantry,oils vinegars
19322,397,1073.0,1470.0,87.0,57.0,2,4,91,16,dairy eggs,soy lactosefree
19323,80,33.0,113.0,15.0,2.0,0,1,9,9,dry goods pasta,pasta sauce
19324,34,11.0,45.0,2.0,0.0,3,5,101,17,household,air fresheners candles
19325,78,43.0,121.0,8.0,10.0,0,1,9,9,dry goods pasta,pasta sauce
19326,36,23.0,59.0,4.0,2.0,0,2,24,4,produce,fresh fruits
19327,38,47.0,85.0,6.0,4.0,0,2,83,4,produce,fresh vegetables
19328,6,15.0,21.0,1.0,0.0,3,5,107,19,snacks,chips pretzels
19329,11,14.0,25.0,1.0,1.0,0,2,47,11,personal care,vitamins supplements
19330,21,7.0,28.0,0.0,1.0,1,6,110,13,pantry,pickled goods olives
19331,7,0.0,7.0,0.0,0.0,4,3,104,13,pantry,spices seasonings
19332,4,0.0,4.0,1.0,0.0,4,7,51,13,pantry,preserved dips spreads
19333,348,298.0,646.0,55.0,21.0,2,1,43,3,bakery,buns rolls
19334,20,28.0,48.0,3.0,3.0,0,2,98,7,beverages,juice nectars
19335,35,1.0,36.0,2.0,3.0,0,2,6,2,other,other
19336,38,33.0,71.0,5.0,3.0,0,2,92,18,babies,baby food formula
19337,109,17.0,126.0,7.0,9.0,0,1,99,15,canned goods,canned fruit applesauce
19338,71,91.0,162.0,3.0,6.0,0,1,92,18,babies,baby food formula
19339,48,24.0,72.0,7.0,4.0,0,2,107,19,snacks,chips pretzels
19340,369,436.0,805.0,56.0,31.0,2,4,93,3,bakery,breakfast bakery
19341,60,69.0,129.0,6.0,4.0,0,1,38,1,frozen,frozen meals
19342,30,5.0,35.0,5.0,4.0,0,2,76,6,international,indian foods
19343,225,99.0,324.0,35.0,29.0,2,1,20,11,personal care,oral hygiene
19344,6,0.0,6.0,0.0,0.0,4,3,97,13,pantry,baking supplies decor
19345,80,52.0,132.0,14.0,7.0,0,1,21,16,dairy eggs,packaged cheese
19346,12,12.0,24.0,1.0,2.0,0,2,95,15,canned goods,canned meat seafood
